series,step,run_name,metric,horizon,value,source_path
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,dreamsim,2s,0.15686433017253876,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,dreamsim,4s,0.16426758468151093,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,dreamsim,8s,0.18657073378562927,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,dreamsim,16s,0.2343219667673111,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,fid,1s,28.866241455078125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,fid,2s,29.517669677734375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,fid,4s,30.48419189453125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,fid,8s,29.515838623046875,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,fid,16s,34.22566223144531,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,lpips,1s,0.23014232516288757,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,lpips,2s,0.24951644241809845,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,lpips,4s,0.27828267216682434,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,lpips,8s,0.32149019837379456,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_b_recon_128_text_dense_0015000,lpips,16s,0.3884256184101105,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,dreamsim,1s,0.14539526402950287,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,dreamsim,2s,0.1518564522266388,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,dreamsim,4s,0.16058440506458282,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,dreamsim,8s,0.1801905333995819,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,dreamsim,16s,0.22348253428936005,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,fid,1s,29.196762084960938,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,fid,2s,29.666839599609375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,fid,4s,29.533767700195312,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,fid,8s,30.339385986328125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,fid,16s,33.989990234375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,lpips,1s,0.22317621111869812,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,lpips,2s,0.24702642858028412,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,lpips,4s,0.26760274171829224,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,lpips,8s,0.3144031763076782,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_b_recon_128_text_dense_0020000,lpips,16s,0.373963862657547,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,dreamsim,1s,0.14032109081745148,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,dreamsim,2s,0.1496167629957199,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,dreamsim,4s,0.15724347531795502,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,dreamsim,8s,0.17276203632354736,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,dreamsim,16s,0.21750186383724213,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,fid,1s,29.518936157226562,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,fid,2s,29.07562255859375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,fid,4s,29.24462890625,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,fid,8s,29.382095336914062,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,fid,16s,33.40802001953125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,lpips,1s,0.21821853518486023,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,lpips,2s,0.2393074333667755,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,lpips,4s,0.2641690671443939,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,lpips,8s,0.2994706630706787,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_b_recon_128_text_dense_0025000,lpips,16s,0.36684614419937134,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,dreamsim,1s,0.13986390829086304,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,dreamsim,2s,0.14793753623962402,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,dreamsim,4s,0.15621471405029297,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,dreamsim,8s,0.17451082170009613,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,dreamsim,16s,0.21926714479923248,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,fid,1s,29.2880859375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,fid,2s,29.000106811523438,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,fid,4s,28.942886352539062,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,fid,8s,29.338897705078125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,fid,16s,33.78776550292969,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,lpips,1s,0.21544042229652405,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,lpips,2s,0.23802794516086578,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,lpips,4s,0.2619237005710602,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,lpips,8s,0.30104589462280273,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_b_recon_128_text_dense_0030000,lpips,16s,0.36699816584587097,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,dreamsim,1s,0.14127610623836517,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,dreamsim,2s,0.14585044980049133,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,dreamsim,4s,0.15628109872341156,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,dreamsim,8s,0.17098739743232727,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,dreamsim,16s,0.21827493607997894,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,fid,1s,28.6322021484375,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,fid,2s,28.437042236328125,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,fid,4s,28.99139404296875,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,fid,8s,29.517974853515625,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,fid,16s,33.623199462890625,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,lpips,1s,0.21600541472434998,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,lpips,2s,0.2390180379152298,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,lpips,4s,0.26457589864730835,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,lpips,8s,0.29595494270324707,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
128 Text Dense,33000,nwm_cdit_b_recon_128_text_dense_latest,lpips,16s,0.36419153213500977,artifacts/summaries/eval/eval_b_recon_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,dreamsim,1s,0.10221721976995468,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,dreamsim,2s,0.1090826541185379,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,dreamsim,4s,0.12000744789838791,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,dreamsim,8s,0.13598334789276123,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,dreamsim,16s,0.1859341263771057,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,fid,1s,27.21795654296875,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,fid,2s,27.285720825195312,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,fid,4s,28.194580078125,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,fid,8s,27.745346069335938,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,fid,16s,31.56463623046875,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,lpips,1s,0.26799437403678894,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,lpips,2s,0.29119929671287537,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,lpips,4s,0.3243241310119629,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,lpips,8s,0.36091363430023193,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,5000,nwm_cdit_b_recon_raw_text_dense_0005000,lpips,16s,0.4288197159767151,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,dreamsim,1s,0.10502887517213821,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,dreamsim,2s,0.11196568608283997,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,dreamsim,4s,0.12090981006622314,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,dreamsim,8s,0.13919417560100555,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,dreamsim,16s,0.18393027782440186,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,fid,1s,27.930618286132812,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,fid,2s,27.333908081054688,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,fid,4s,28.919647216796875,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,fid,8s,27.765380859375,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,fid,16s,31.782577514648438,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,lpips,1s,0.27267923951148987,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,lpips,2s,0.29797041416168213,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,lpips,4s,0.3245992660522461,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,lpips,8s,0.36320385336875916,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,10000,nwm_cdit_b_recon_raw_text_dense_0010000,lpips,16s,0.4326499104499817,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,dreamsim,1s,0.10520338267087936,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,dreamsim,2s,0.11328674852848053,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,dreamsim,4s,0.12445063889026642,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,dreamsim,8s,0.14014169573783875,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,dreamsim,16s,0.19247381389141083,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,fid,1s,27.827606201171875,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,fid,2s,27.186569213867188,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,fid,4s,28.196670532226562,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,fid,8s,27.729141235351562,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,fid,16s,32.02177429199219,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,lpips,1s,0.2738489806652069,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,lpips,2s,0.2974548935890198,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,lpips,4s,0.32915693521499634,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,lpips,8s,0.3671000599861145,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,15000,nwm_cdit_b_recon_raw_text_dense_0015000,lpips,16s,0.44014617800712585,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,dreamsim,1s,0.10550585389137268,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,dreamsim,2s,0.1136862263083458,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,dreamsim,4s,0.1233006939291954,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,dreamsim,8s,0.1401917040348053,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,dreamsim,16s,0.187828928232193,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,fid,1s,27.670440673828125,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
Raw Text Dense,20000,nwm_cdit_b_recon_raw_text_dense_0020000,fid,2s,27.565811157226562,artifacts/summaries/eval/eval_b_recon_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/recon_time.json
